event_id,event_code,event_message,info_type,error_type,severity,task_execution_id,table_name,column_name,record_payload,error_message,event_time,last_updated_at
082ac6bd-9b5f-43eb-885d-b816ddd0dba7,ERR_TRANSFORM,Transformation Error,Error,Transform,High,7716db97-33a1-40c0-ae90-387166427a80,beliv_prd.synexis.silver_masterplan_procurement,*,{},'NoneType' object has no attribute 'filter',2026-02-21T07:08:07.741Z,2026-02-21T13:08:08.891Z
9cbf7f13-8ad9-4d06-812a-72c01f338215,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,ad153aac-201b-4994-b344-dde8a9b62feb,gold_part_master,stdunitcost,"{""name"": ""BA012540"", ""site_value"": ""30001"", ""sitevalue_name"": ""THE_TESALIA_30001"", ""description"": ""QUINTUPLES UVA 1600 ML PET X 12"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""30001"", ""buyerdescription"": ""THE_TESALIA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 30.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": NaN, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""CARBONATADAS"", ""sub_category"": ""CSDS. SABORES"", ""brand"": ""QUINTUPLES"", ""size"": ""1600 ML"", ""container"": ""PET"", ""flavor"": ""UVA"", ""cell"": ""CSDS"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2388 rows failed in gold_part_master,2026-02-20T08:21:05.853Z,2026-02-20T14:21:06.993Z
6ee28edf-4021-4ee0-b2ff-f93e28fd5a3d,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,596c45ab-91a7-44fb-badf-5a4a1e404e02,gold_bill_of_material,"component_name,component_site_value","[{""component_name"": ""437120"", ""component_site_value"": """"}, {""component_name"": ""600403"", ""component_site_value"": ""JAMAICA EXPORTS (PCJ)_J001""}, {""component_name"": ""44004728"", ""component_site_value"": ""IDEALSA_100011805""}, {""component_name"": ""600399"", ""component_site_value"": ""JAMAICA EXPORTS (PCJ)_J001""}]","Reference mismatch (filter=no): 6/357 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('component_name', 'name'), ('component_site_value', 'sitevalue_name')].",2026-02-20T04:57:40.888Z,2026-02-20T10:57:41.824Z
6a35b367-05a0-4464-a36c-ffe27a40b944,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,596c45ab-91a7-44fb-badf-5a4a1e404e02,gold_bill_of_material,"assembly_name,assembly_site_value","[{""assembly_name"": ""BA020437"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA006724"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013129"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013134"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000872"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA017078"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""GM24016"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011680"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013081"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013133"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000798"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011683"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020447"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020436"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000785"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020408"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020409"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA007497"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021508"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020449"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000879"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000796"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000877"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020430"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005211"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020410"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020432"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001471"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005212"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA023570"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005102"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020438"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018686"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005103"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020431"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011679"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021506"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018688"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013076"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019929"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019934"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002023"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000786"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018371"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000784"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013080"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002022"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001470"", ""assembly_site_value"": ""EP00""}]","Reference mismatch (filter=yes): 53/463 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('assembly_name', 'name'), ('assembly_site_value', 'sitevalue_name')].",2026-02-20T04:57:17.020Z,2026-02-20T10:57:19.292Z
ec5fac7e-bd7c-4cd6-8408-117fb0e82937,ERR_REFERENCE,Reference Error,Error,Transformation,High,4f345faa-83e4-4a2a-86e4-30a02b474886,gold_part_uom_conversion,"partname,partsite","[{""partname"": ""AA199079"", ""partsite"": ""MARES_2060885""}, {""partname"": ""AA781389"", ""partsite"": ""JAMAICA EXPORTS (PCJ)_J001""}, {""partname"": ""BA019138"", ""partsite"": ""THE_TESALIA_30001""}, {""partname"": ""AA780392"", ""partsite"": ""JAMAICA EXPORTS (PCJ)_J001""}, {""partname"": ""BA023400"", ""partsite"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""partname"": ""BA022818"", ""partsite"": ""THE_TESALIA_30001""}, {""partname"": ""BA022756"", ""partsite"": ""WASIL LUQMAN_68926""}, {""partname"": ""AA780634"", ""partsite"": ""JAMAICA EXPORTS (PCJ)_J001""}, {""partname"": ""BA003526"", ""partsite"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""partname"": ""AA199077"", ""partsite"": ""MARES_2060885""}, {""partname"": ""BA010901"", ""partsite"": ""MARES_2060885""}, {""partname"": ""BA023398"", ""partsite"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""partname"": ""AA001014"", ""partsite"": ""EMBOTELLADORA_LA_NACIONAL_NI00""}, {""partname"": ""AA065079"", ""partsite"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""partname"": ""420011"", ""partsite"": ""EMBOTELLADORA_LA_NACIONAL_NI00""}, {""partname"": ""AA065077"", ""partsite"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""partname"": ""BA024963"", ""partsite"": ""THE_TESALIA_30001""}, {""partname"": ""AA001005"", ""partsite"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""partname"": ""BA005471"", ""partsite"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""partname"": ""BA023401"", ""partsite"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""partname"": ""BA006841"", ""partsite"": ""MARES_2060885""}, {""partname"": ""AA282691"", ""partsite"": ""MARES_2060885""}, {""partname"": ""AA282693"", ""partsite"": ""MARES_2060885""}, {""partname"": ""BA001813"", ""partsite"": ""THE_TESALIA_30001""}, {""partname"": ""AA282692"", ""partsite"": ""MARES_2060885""}, {""partname"": ""AA199078"", ""partsite"": ""MARES_2060885""}, {""partname"": ""BA018323"", ""partsite"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}]","Reference mismatch (filter=no): 113/11154 rows in gold_part_uom_conversion have no matching records in beliv_dev.synexis.gold_part_master for mapping [('partname', 'name'), ('partsite', 'sitevalue_name')].",2026-02-20T04:38:39.225Z,2026-02-20T10:38:40.416Z
6ed9ca05-1688-4b4b-9077-5bacda955fd0,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,98d9d043-fe36-4b42-acdd-f6f4168a9cd0,gold_part_master,stdunitcost,"{""name"": ""BA019104"", ""site_value"": ""66339"", ""sitevalue_name"": ""CBC_PERUANA_66339"", ""description"": ""220V ENERG\u00cdA SA 450 ML PET 12"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""66339"", ""buyerdescription"": ""CBC_PERUANA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 11.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": NaN, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""ENERG\u00cdA"", ""sub_category"": ""ENERGY"", ""brand"": ""220V"", ""size"": ""450 ML"", ""container"": ""PET"", ""flavor"": ""ZERO"", ""cell"": ""ENERGY & COFFEE"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2388 rows failed in gold_part_master,2026-02-20T04:34:03.836Z,2026-02-20T10:34:04.874Z
85542cbf-23a3-47e1-a4f3-c6664eaad073,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,baf191c9-130d-4065-99cd-a8f86c651bb8,gold_bill_of_material,"component_name,component_site_value","[{""component_name"": ""437120"", ""component_site_value"": """"}, {""component_name"": ""600403"", ""component_site_value"": ""JAMAICA EXPORTS (PCJ)_J001""}, {""component_name"": ""44004728"", ""component_site_value"": ""IDEALSA_100011805""}, {""component_name"": ""600399"", ""component_site_value"": ""JAMAICA EXPORTS (PCJ)_J001""}]","Reference mismatch (filter=no): 6/357 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('component_name', 'name'), ('component_site_value', 'sitevalue_name')].",2026-02-20T04:10:20.882Z,2026-02-20T10:10:21.807Z
c0aca732-0801-4f49-aec5-5c3f3d1263d8,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,baf191c9-130d-4065-99cd-a8f86c651bb8,gold_bill_of_material,"assembly_name,assembly_site_value","[{""assembly_name"": ""BA020437"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA006724"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013129"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013134"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000872"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA017078"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""GM24016"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011680"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013081"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013133"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000798"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011683"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020447"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020436"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000785"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020408"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020409"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA007497"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021508"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020449"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000879"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000796"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000877"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020430"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005211"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020410"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020432"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001471"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005212"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA023570"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005102"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020438"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018686"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005103"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020431"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011679"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021506"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018688"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013076"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019929"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019934"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002023"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000786"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018371"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000784"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013080"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002022"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001470"", ""assembly_site_value"": ""EP00""}]","Reference mismatch (filter=yes): 53/463 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('assembly_name', 'name'), ('assembly_site_value', 'sitevalue_name')].",2026-02-20T04:09:54.061Z,2026-02-20T10:09:55.528Z
8bb564d6-05f6-4221-b423-7459db576f69,ERR_DUPLICATES,Duplicates Error,Error,Load,High,b772469b-70d9-4e77-b425-4ed7b78ec56c,gold_scheduledreceiptrequisition,"id,site,totalquantity","[{""id"": ""BA019115_2060892_20260204"", ""site"": ""M\u00c9XICO_2060892"", ""totalquantity"": 23319.0}, {""id"": ""AA281191_2067820_20260114"", ""site"": ""TRANSMUNDI_2067820"", ""totalquantity"": 189.0}, {""id"": ""AA281190_2067820_20260211"", ""site"": ""TRANSMUNDI_2067820"", ""totalquantity"": 378.0}]","Duplicate check failed: 3 duplicate groups found on keys ['id', 'site', 'totalquantity'] in gold_scheduledreceiptrequisition",2026-02-20T04:09:01.450Z,2026-02-20T10:09:02.648Z
5cd32e46-645f-48f3-9c95-55ae9e04b821,ERR_DUPLICATES,Duplicates Error,Error,Load,High,818feb3b-94e1-4419-9eac-1a2412bd5535,gold_part_master,"name,sitevalue_name","[{""name"": ""BA007766"", ""sitevalue_name"": ""EMBOTELLADORA_LA_NACIONAL_2060890""}, {""name"": ""BA018687"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA017368"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA000786"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA023079"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA019928"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA019157"", ""sitevalue_name"": ""EMBOTELLADORA_LA_REYNA_66332""}, {""name"": ""BA007816"", ""sitevalue_name"": ""RECINOS_66624""}, {""name"": ""BA005307"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA020110"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA013905"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""AA041005"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA000953"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA017367"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA013127"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA020025"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA020187"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""AA066081"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA011182"", ""sitevalue_name"": ""EMBOTELLADORA_LA_REYNA_66332""}, {""name"": ""BA000676"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA007811"", ""sitevalue_name"": ""INDUSTRIAS_SULA_66825""}, {""name"": ""BA019115"", ""sitevalue_name"": ""M\u00c9XICO_2060892""}, {""name"": ""BA000872"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA005330"", ""sitevalue_name"": ""INDUSTRIAS_SULA_66825""}, {""name"": ""AA292070"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA000261"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA023304"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA016857"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA001512"", ""sitevalue_name"": ""EMBOTELLADORA_LA_REYNA_66332""}, {""name"": ""BA016054"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA020360"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""AA286202"", ""sitevalue_name"": ""SAN_RAFAEL_2064553""}, {""name"": ""BA017589"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA016512"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA013134"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA017203"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA017077"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA021184"", ""sitevalue_name"": ""CBC_PERUANA_66339""}, {""name"": ""BA013129"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA000010"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA021132"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""AA281190"", ""sitevalue_name"": ""TRANSMUNDI_2067820""}, {""name"": ""BA020097"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA020093"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA017370"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA013126"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA023305"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""AA486209"", ""sitevalue_name"": ""EMBOTELLADORA_LA_REYNA_66332""}, {""name"": ""AA383050"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA022686"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""BA019104"", ""sitevalue_name"": ""CBC_PERUANA_66339""}, {""name"": ""BA005471"", ""sitevalue_name"": ""INDUSTRIAS_SULA_66825""}, {""name"": ""BA005715"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA023404"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""BA017168"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA000784"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""AA583079"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""AA330061"", ""sitevalue_name"": ""EMBOTELLADORA_LA_NACIONAL_2060890""}, {""name"": ""BA002946"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA013133"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA019266"", ""sitevalue_name"": ""M\u00c9XICO_2060892""}, {""name"": ""BA016053"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA011093"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA018684"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA005730"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA002224"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA006196"", ""sitevalue_name"": ""EMBOTELLADORA_LA_NACIONAL_2060890""}, {""name"": ""BA023405"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""BA018847"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA007806"", ""sitevalue_name"": ""INDUSTRIAS_SULA_66825""}, {""name"": ""BA003864"", ""sitevalue_name"": ""RECINOS_66624""}, {""name"": ""BA000086"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA013906"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA023403"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""AA291097"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA013078"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA020091"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA022685"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""BA023859"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA006939"", ""sitevalue_name"": ""CBC_PERUANA_66339""}, {""name"": ""BA023399"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""BA000877"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""AA583077"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""AA261070"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA011181"", ""sitevalue_name"": ""EMBOTELLADORA_LA_REYNA_66332""}, {""name"": ""BA019114"", ""sitevalue_name"": ""M\u00c9XICO_2060892""}, {""name"": ""BA011183"", ""sitevalue_name"": ""EMBOTELLADORA_LA_REYNA_66332""}, {""name"": ""BA001471"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA003667"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA011681"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA002976"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""BA000868"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA007498"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA007318"", ""sitevalue_name"": ""MARES_2060885""}, {""name"": ""AA066078"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}, {""name"": ""BA023401"", ""sitevalue_name"": ""PEPSICOLA_PUERTO_RICO_66336""}, {""name"": ""BA022817"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA005995"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA013130"", ""sitevalue_name"": ""THE_TESALIA_30001""}, {""name"": ""BA007799"", ""sitevalue_name"": ""INDUSTRIAS_SULA_66825""}]","Duplicate check failed: 121 duplicate groups found on keys ['name', 'sitevalue_name'] in gold_part_master",2026-02-20T03:09:51.462Z,2026-02-20T09:09:52.600Z
d0188fb3-bdad-4c84-a8e5-e4e7221f83f5,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,26fbaead-a52d-4fc0-9ea1-03cb69286cf4,gold_bill_of_material,"component_name,component_site_value","[{""component_name"": ""421573"", ""component_site_value"": """"}, {""component_name"": ""437122"", ""component_site_value"": """"}, {""component_name"": ""437120"", ""component_site_value"": """"}, {""component_name"": ""436106"", ""component_site_value"": """"}, {""component_name"": ""437124"", ""component_site_value"": """"}, {""component_name"": ""420011"", ""component_site_value"": """"}, {""component_name"": ""600399"", ""component_site_value"": """"}, {""component_name"": ""436578"", ""component_site_value"": """"}, {""component_name"": ""426213"", ""component_site_value"": """"}, {""component_name"": ""427336"", ""component_site_value"": """"}, {""component_name"": ""426214"", ""component_site_value"": """"}, {""component_name"": ""436577"", ""component_site_value"": """"}, {""component_name"": ""437121"", ""component_site_value"": """"}, {""component_name"": ""437123"", ""component_site_value"": """"}, {""component_name"": ""436579"", ""component_site_value"": """"}, {""component_name"": ""436610"", ""component_site_value"": """"}, {""component_name"": ""436105"", ""component_site_value"": """"}, {""component_name"": ""600403"", ""component_site_value"": """"}, {""component_name"": ""437098"", ""component_site_value"": """"}, {""component_name"": ""437099"", ""component_site_value"": """"}, {""component_name"": ""44004728"", ""component_site_value"": ""IDEALSA_100011805""}]","Reference mismatch (filter=no): 97/454 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('component_name', 'name'), ('component_site_value', 'sitevalue_name')].",2026-02-19T09:49:57.844Z,2026-02-19T15:49:59.133Z
