task_execution_id,workflow_execution_id,batch_execution_id,task_name,status,start_time,end_time,records_inserted,records_updated,error_message,last_updated_at
f023bb85-ac20-46b6-89e4-9bd417db5730,53bc9536-7a82-427d-a108-0087bb0c242c,BATCH_20260225_060053_da9aaa,load_gold_part_master,Success,2026-02-25T06:19:36.414Z,2026-02-25T06:20:28.728Z,0,0,null,2026-02-25T12:20:29.738Z
a049f100-5f53-41ab-9358-07e799e2a966,bf634628-0844-4409-9dde-c80c55cb13ac,BATCH_20260225_060053_da9aaa,load_gold_site_master,Success,2026-02-25T06:19:35.577Z,2026-02-25T06:19:43.786Z,0,0,null,2026-02-25T12:19:44.982Z
c3a87525-b82a-4ffc-8478-fa9d1cbaa268,ac63bae0-aabe-47c6-a4d9-37e3c726002e,BATCH_20260225_060053_da9aaa,load_gold_customer_master,Success,2026-02-25T06:19:18.985Z,2026-02-25T06:19:39.589Z,0,0,null,2026-02-25T12:19:40.447Z
df604e0e-c5a1-49b3-9056-bdee36ffb928,5e9c3eba-54ad-4226-b0b1-24757885763f,BATCH_20260225_060053_da9aaa,load_gold_unit_of_measure,Success,2026-02-25T06:19:19.500Z,2026-02-25T06:19:32.759Z,0,0,null,2026-02-25T12:19:33.631Z
c51d6be6-a137-435f-be48-71f7a9500549,a26a3ead-960d-4cbe-9165-2a42bb4c0bde,BATCH_20260225_060053_da9aaa,synaxis_cost_per_unit_silver,Success,2026-02-25T06:17:40.758Z,2026-02-25T06:17:51.287Z,0,0,null,2026-02-25T12:17:51.933Z
0cdecdc3-c0eb-4045-9afa-6a9f02987d3e,21330198-6cb9-4ba2-9edc-393adba28a30,BATCH_20260225_060053_da9aaa,load_silver_schedule_receipt_requisition,Success,2026-02-25T06:15:40.419Z,2026-02-25T06:15:49.660Z,0,0,null,2026-02-25T12:15:50.484Z
cfb2ac6d-bfea-4aa3-8619-376f941065d8,aa254475-dbe8-4093-a170-6ad93dbda220,BATCH_20260225_060053_da9aaa,load_silver_id_pricing,Success,2026-02-25T06:15:19.916Z,2026-02-25T06:15:33.146Z,0,0,null,2026-02-25T12:15:33.866Z
5efe645a-adde-4a15-a150-aa43437bcf28,9f5f9dac-6a25-4f7e-905d-7fcc27f2f480,BATCH_20260225_060053_da9aaa,load_silver_master_plan_procurement,Success,2026-02-25T06:15:10.396Z,2026-02-25T06:15:21.460Z,0,0,null,2026-02-25T12:15:22.303Z
5897f84c-6594-4afa-a908-b0f617bbfa29,6278a66a-ce24-4f69-939b-dfe936d646ef,BATCH_20260225_060053_da9aaa,bill_of_material_silver,Success,2026-02-25T06:14:20.097Z,2026-02-25T06:14:43.739Z,0,0,null,2026-02-25T12:14:44.670Z
b35a15d5-c257-4975-8d03-f0f41dc39ad9,1259880c-1eeb-4b38-aff5-f0480ef16f46,BATCH_20260225_060053_da9aaa,load_silver_inventory_policy,Success,2026-02-25T06:14:26.262Z,2026-02-25T06:14:39.132Z,0,0,null,2026-02-25T12:14:40.120Z
